# feature, PC1 : ['beg', 'end', 'occ', 'dir']
efp_end,1.7193e-02
efp_beg,1.7370e-02
valS_beg,2.0536e-02
valS_end,2.0676e-02
proS_beg,2.1679e-02
proS_end,2.1777e-02
engB_beg,2.3849e-02
engB_end,2.3849e-02
ffh_beg,2.4693e-02
ffh_end,2.4722e-02
eno_beg,2.5389e-02
eno_end,2.5438e-02
nfo_end,2.6077e-02
nfo_beg,2.6165e-02
ackA_end,2.6407e-02
ackA_beg,2.6458e-02
thrS_beg,2.6917e-02
thrS_end,2.6932e-02
rpsD_end,3.1398e-02
rpsD_beg,3.1478e-02
fusA_end,3.1683e-02
fusA_beg,3.1705e-02
rpsG_end,3.1802e-02
rpsG_beg,3.1954e-02
rpsL_end,3.1997e-02
rpsL_beg,3.2080e-02
trpS_beg,3.4298e-02
trpS_end,3.4345e-02
infB_beg,3.4810e-02
infB_end,3.4953e-02
serS_end,4.0125e-02
serS_beg,4.0125e-02
tmk_end,4.0641e-02
tmk_beg,4.0641e-02
rpsD_occ,4.1400e-02
alaS_occ,4.1400e-02
gyrA_end,4.2838e-02
gyrA_beg,4.2838e-02
gyrB_end,4.2838e-02
gyrB_beg,4.2838e-02
rpiB_occ,4.2840e-02
atpB_occ,4.2840e-02
atpE_occ,4.2840e-02
atpG_occ,4.2840e-02
rpoB_occ,4.2840e-02
upp_occ,4.2840e-02
rpsT_occ,4.2840e-02
rluD_dir,4.2840e-02
dnaX_occ,4.2840e-02
ftsH_occ,4.2840e-02
polC_beg,4.4733e-02
polC_end,4.5044e-02
pyk_end,4.6560e-02
pyk_beg,4.6582e-02
hisS_beg,4.7369e-02
hisS_end,4.7401e-02
alaS_beg,4.8404e-02
alaS_end,4.8485e-02
rplT_end,5.0811e-02
rplT_beg,5.0824e-02
infC_beg,5.0883e-02
infC_end,5.0883e-02
rpsK_occ,5.2063e-02
rplT_occ,5.2063e-02
tyrS_occ,5.2063e-02
rplU_occ,5.2063e-02
rplV_occ,5.2063e-02
rplX_occ,5.2063e-02
rpmA_occ,5.2063e-02
rpoA_occ,5.2063e-02
tsf_occ,5.2063e-02
secY_occ,5.2063e-02
secA_occ,5.2063e-02
rpsS_occ,5.2063e-02
rpsB_occ,5.2063e-02
rpsQ_occ,5.2063e-02
rpsC_occ,5.2063e-02
rpsE_occ,5.2063e-02
rpsH_occ,5.2063e-02
rplR_occ,5.2063e-02
rpsM_occ,5.2063e-02
rpsJ_occ,5.2063e-02
rplQ_occ,5.2063e-02
pyrH_occ,5.2063e-02
rplO_occ,5.2063e-02
adk_occ,5.2063e-02
deoC_occ,5.2063e-02
frr_occ,5.2063e-02
gatA_occ,5.2063e-02
gatB_occ,5.2063e-02
infC_occ,5.2063e-02
rplP_occ,5.2063e-02
potA_occ,5.2063e-02
potB_occ,5.2063e-02
map_occ,5.2063e-02
rplD_occ,5.2063e-02
rplB_occ,5.2063e-02
rplN_occ,5.2063e-02
rplE_occ,5.2063e-02
rplF_occ,5.2063e-02
rplC_occ,5.2063e-02
gmk_end,5.6566e-02
gmk_beg,5.6567e-02
potB_beg,6.0373e-02
potA_beg,6.0389e-02
potB_end,6.0397e-02
potA_end,6.0448e-02
secA_end,6.6885e-02
secA_beg,6.6897e-02
atpA_occ,7.3512e-02
argS_occ,7.3512e-02
rplM_occ,7.3512e-02
atpD_occ,7.3512e-02
rluD_occ,7.3512e-02
hrcA_occ,7.3512e-02
ileS_occ,7.3512e-02
leuS_occ,7.3512e-02
rpsI_occ,7.3512e-02
pgk_occ,7.3512e-02
polC_occ,7.3512e-02
engB_occ,7.3512e-02
valS_occ,7.3512e-02
