# feature, PC2 : ['beg', 'end', 'occ', 'dir']
rplT_occ,7.2610e-02
rplF_occ,7.2610e-02
rplU_occ,7.2610e-02
rplE_occ,7.2610e-02
rplV_occ,7.2610e-02
rplD_occ,7.2610e-02
rplC_occ,7.2610e-02
rplB_occ,7.2610e-02
tyrS_occ,7.2610e-02
pyrH_occ,7.2610e-02
rplX_occ,7.2610e-02
rpmA_occ,7.2610e-02
rpoA_occ,7.2610e-02
rpsB_occ,7.2610e-02
rpsE_occ,7.2610e-02
potA_occ,7.2610e-02
rpsC_occ,7.2610e-02
rpsS_occ,7.2610e-02
gatB_occ,7.2610e-02
gatA_occ,7.2610e-02
frr_occ,7.2610e-02
rpsQ_occ,7.2610e-02
secA_occ,7.2610e-02
deoC_occ,7.2610e-02
tsf_occ,7.2610e-02
secY_occ,7.2610e-02
adk_occ,7.2610e-02
trpS_end,7.3442e-02
trpS_beg,7.3467e-02
atpD_dir,7.4965e-02
atpA_dir,7.4965e-02
pyk_beg,7.6324e-02
pyk_end,7.6337e-02
infB_end,7.6394e-02
infB_beg,7.6461e-02
upp_beg,7.6816e-02
upp_end,7.6816e-02
alaS_end,7.7069e-02
smpB_beg,7.7096e-02
smpB_end,7.7096e-02
alaS_beg,7.7141e-02
atpB_beg,7.7177e-02
atpB_end,7.7178e-02
atpE_beg,7.7195e-02
atpE_end,7.7195e-02
rpiB_beg,7.7247e-02
rpiB_end,7.7247e-02
atpG_end,7.7288e-02
atpG_beg,7.7288e-02
rplL_end,7.7716e-02
rplL_beg,7.7716e-02
rpoB_beg,7.8077e-02
rpoB_end,7.8080e-02
rplA_end,7.9083e-02
rplA_beg,7.9083e-02
rplK_beg,7.9083e-02
rplK_end,7.9083e-02
ftsY_beg,7.9209e-02
ftsY_end,7.9211e-02
nusG_end,8.0845e-02
nusG_beg,8.0850e-02
cysS_end,8.1209e-02
cysS_beg,8.1209e-02
pth_end,8.2424e-02
pth_beg,8.2425e-02
deoD_end,8.4075e-02
